old_text|text|word|emoji|emoji_mean|lables
硐衄跺□:\觞\船\挂□最彻跺□跤堤磁丿叹船腔嬴虚.|[MASK]衄跺□:\[MASK]\[MASK]\[MASK]□[MASK]跺□[MASK]堤磁丿叹船腔嬴虚.|['硐', '觞', '船', '挂', '最彻', '跤']|['\U0001fae0', '🤕', '💋', '👾', '👄', '🤣']|['融', '伤', '脣', '怪', '嘴', '笑']|0
在装修，第一天去味道很大，咖啡厅搬到上面后环境不好，可能装修结束后会更好吧。|在[MASK]，第一天去味道[MASK]，咖啡厅[MASK]到上面[MASK][MASK]不好，可能装修结束后会更好吧。|['装修', '很大', '搬', '后', '环境']|['🤥', '🪡', '💩', '🤡', '🤥']|['谎', '针', '便', '丑', '谎']|1
差、差、差！携程的星级评定有问题，同志们仅供参考。|[MASK]、差、差！[MASK]的星级评定有问题，同志们仅供参考。|['差差', '差', '携程']|['\U0001fab9', '\U0001fab9', '✍']|['巢', '巢', '写']|0
因为离同学家近，这次就住了海逸。交通比较便利出门5分钟就能到码头，可以坐轮渡到湾仔，价格非常便宜；到了湾仔就可以东取铜锣湾，西扫中环，金钟了。离黄埔花园的巴士总站也就五分钟的路程，可以坐8A到尖沙嘴海港城。去机场也很方便，机场快线的九龙站有免费巴士，从早上6点半开始每10分钟一班。不过因为没有地铁直达所以晚上不能玩太晚，8A的末班车是23点。酒店的服务很好香港的酒店服务一直都不错，这次在酒店里游泳的时候身上划了小口子，没啥大碍，不过酒店还是很重视，第二天还专门问候。酒店环境总体不错，不过对客房有些问题酒店临海，下楼就可以到海边散步，还是比较舒服。而且坐落在黄埔花园里面，边上是海天阁豪宅（据说林青霞到香港的驻地），和凤凰卫视的总部。生活设施比较完善，还不像市区那样喧闹。客房就一般了，这次为了压缩成本，住的是园景房，推窗一望，果然园景的厉害，窗外除了对过的楼就没别的可看。而且卫生间的格局有点问题，对我来说特别别扭。房间里有些地方落灰的厉害，刚入住那天居然还发现一个枕头上有鞋印!@$%#另外，估计这家酒店对本地人来说算是中档的消费，每天是食客盈门，而且结婚的特别多，大堂里一直都很热闹。周一还碰上了个韩国的什么团队客，棒子比内地的旅客还喳喳，有点吃不消。|因为离[MASK][MASK]，[MASK]就[MASK]了海逸。[MASK]比较[MASK][MASK]5[MASK]就能到[MASK]，可以[MASK]轮渡到[MASK]，[MASK]非常[MASK]；到了[MASK]就可以[MASK][MASK]，[MASK][MASK]，[MASK]了。离[MASK][MASK]的[MASK][MASK]也就[MASK]的[MASK]，可以坐8A到[MASK][MASK]海港城。去[MASK]也[MASK]方便，[MASK][MASK]的[MASK][MASK]有[MASK][MASK]，从[MASK]6[MASK]开始每10分钟[MASK]。不过因为没有地铁[MASK]所以[MASK]不能[MASK]太晚，8A的末班车是23[MASK]。[MASK]的[MASK][MASK][MASK][MASK]的[MASK][MASK]一直[MASK]不错，这次在酒店里游泳的时候身上划了小口子，没啥大碍，不过酒店还是很重视，第二天还专门问候。酒店环境总体不错，不过对客房有些问题酒店临海，下楼就可以到海边散步，还是比较舒服。而且坐落在黄埔花园里面，边上是海天阁豪宅（据说林青霞到香港的驻地），和凤凰卫视的总部。生活设施比较完善，还不像市区那样喧闹。客房就一般了，这次为了压缩成本，住的是园景房，推窗一望，果然园景的厉害，窗外除了对过的楼就没别的可看。而且卫生间的格局有点问题，对我来说特别别扭。房间里有些地方落灰的厉害，刚入住那天居然还发现一个枕头上有鞋印!@$%#另外，估计这家酒店对本地人来说算是中档的消费，每天是食客盈门，而且结婚的特别多，大堂里一直都很热闹。周一还碰上了个韩国的什么团队客，棒子比内地的旅客还喳喳，有点吃不消。|['同学', '家近', '这次', '住', '交通', '便利', '出门', '分钟', '码头', '坐', '湾仔', '价格', '便宜', '湾仔', '东取', '铜锣湾', '西扫', '中环', '金钟', '黄埔', '花园', '巴士', '总站', '五分钟', '路程', '坐到', '尖', '沙嘴', '城去', '机场', '很', '机场', '快线', '九龙', '站', '免费', '巴士', '早上', '点半', '一班', '直达', '晚上', '玩', '点', '酒店', '服务', '很', '好', '香港', '酒店', '服务', '都']|['\U0001fae0', '😯', '🪡', '🐷', '🤣', '😴', '🤡', '💨', '🐴', '👈', '🥣', '😯', '😴', '🥣', '\U0001fae0', '\U0001fae0', '😁', '🤩', '🤫', '🤥', '🤙', '8️⃣', '\U0001fae0', '🛖', '🦌', '👈', '😴', '🥵', '🤩', '🤪', '🪡', '🤪', '👾', '🍺', '😉', '😴', '8️⃣', '🧼', '😴', '🐜', '🦵', '🥣', '🥣', '😴', '🍺', '🧑', '🪡', '🥵', '🤔', '🍺', '🧑', '\U0001fad8']|['融', '缄', '针', '猪', '笑', '眠', '丑', '风', '马', '左', '碗', '缄', '眠', '碗', '融', '融', '嘻', '崇', '静', '谎', '话', '八', '融', '屋', '鹿', '左', '眠', '烧', '崇', '稽', '针', '稽', '怪', '酒', '眨', '眠', '八', '皂', '眠', '蚁', '肢', '碗', '碗', '眠', '酒', '父', '针', '烧', '想', '酒', '父', '豆']|1
房间装修不错，早餐也挺好。出入方便。推荐。|[MASK][MASK][MASK]，早餐也挺好。出入方便。推荐。|['房间', '装修', '不错']|['💨', '🤥', '⛔']|['风', '谎', '禁']|1
第一住的房都是味，地上有好香灰，后了另外一味那麽重！建酒店清生必注意，及最好有非吸|第一[MASK]的[MASK][MASK]是味，地上有[MASK][MASK]，后了另外一味那麽重！建酒店清生必注意，及最好有非吸|['住', '房', '都', '好', '香灰']|['🐷', '💨', '\U0001fad8', '🥵', '🤔']|['猪', '风', '豆', '烧', '想']|0
酒店位置确实很好，紧临泉城广场，与银座购物中心隔街相对。服务也是名不虚传，接待等候有毛巾和茶水服务，进入房间有水果和小礼品。唯有一点不快：收取的3%服务费在携程上没有交待，加床收了100元而不是携程上说的80元。|[MASK]位置确实[MASK][MASK]，[MASK][MASK][MASK]，与[MASK]购物中心[MASK]相对。[MASK]也是[MASK]，[MASK][MASK]有毛巾和茶水服务，进入房间有水果和小礼品。唯有一点不快：收取的3%服务费在携程上没有交待，加床收了100元而不是携程上说的80元。|['酒店', '很', '好', '紧临', '泉城', '广场', '银座', '隔街', '服务', '名不虚传', '接待', '等候']|['🍺', '🪡', '🥵', '🤫', '✊', '🤥', '🦅', '🕊', '🧑', '🤫', '🪢', '🥶']|['酒', '针', '烧', '静', '拳', '谎', '鹰', '鸽', '父', '静', '结', '冷']|1
酒店周围环境好很好，是个度假的好去处。打车直接让前台叫就可以，还比较方便。房间比较干净，面积也挺大，比一般标准间要大一点有个单独办公桌，很方便。|[MASK][MASK][MASK][MASK][MASK]，是个[MASK]的[MASK]。打车直接让前台叫就可以，还比较方便。房间比较干净，面积也挺大，比一般标准间要大一点有个单独办公桌，很方便。|['酒店', '周围环境', '好', '很', '好', '度假', '好去处']|['🍺', '🤡', '🥵', '🪡', '🥵', '🧒', '🥵']|['酒', '丑', '烧', '针', '烧', '犊', '烧']|1
我凌晨12点半抵达时，房间居然完全没有收拾过，屋内有垃圾，洗手间里还有用过的卫生纸。我不得不干等了半个小时，等他们收拾好房间。然后早上8点就被酒店的施工人员吵醒。前台解决问题的态度还不错。|我[MASK]12[MASK]抵达[MASK]，[MASK][MASK]完全没有[MASK]过，[MASK]有垃圾，[MASK][MASK]还有用过的卫生纸。我不得不干等了半个小时，等他们收拾好房间。然后早上8点就被酒店的施工人员吵醒。前台解决问题的态度还不错。|['凌晨', '点半', '时', '房间', '居然', '收拾', '屋内', '洗手间', '里']|['🤫', '😴', '👹', '💨', '\U0001faf4', '🤡', '🛖', '😁', '🍐']|['静', '眠', '食', '风', '举', '丑', '屋', '嘻', '梨']|0
有可能是世界上最差的星级酒店，电视都没有，床头柜只配一个，如厕需经走廊......一句话,烂尾楼改装酒店,又不肯花钱,连民工出租屋都不如.|有可能是[MASK][MASK][MASK]的[MASK][MASK]，[MASK][MASK]没有，床头柜只配一个，如厕需经走廊......一句话,烂尾楼改装酒店,又不肯花钱,连民工出租屋都不如.|['世界', '上', '最差', '星级', '酒店', '电视', '都']|['👹', '🤕', '👄', '🤫', '🍺', '😴', '\U0001fad8']|['食', '伤', '嘴', '静', '酒', '眠', '豆']|0
地点和服务都不错：）适合商旅用途～～～～～～～～～|地点和[MASK][MASK][MASK]：）适合商旅用途～～～～～～～～～|['服务', '都', '不错']|['🧑', '\U0001fad8', '⛔']|['父', '豆', '禁']|1
酒店环境确实不错，离市中心也近。因航班改期，没有订到相同的房间，我们到时已是半夜，要求两天换到同样的行政楼层，前台小姐很热情的帮我们办理了，还主动帮我们回复了携程，很满意。房间还可以，只是卫生间的淋浴是头顶式莲蓬，相当不便，水流也小。不过在宜昌能有这样的酒店，应该算是不错了。|[MASK][MASK]确实[MASK]，离[MASK]也近。因[MASK][MASK]，没有[MASK]到相同的[MASK]，我们到[MASK][MASK]是[MASK]，要求[MASK][MASK]到同样的行政楼层，前台小姐很热情的帮我们办理了，还主动帮我们回复了携程，很满意。房间还可以，只是卫生间的淋浴是头顶式莲蓬，相当不便，水流也小。不过在宜昌能有这样的酒店，应该算是不错了。|['酒店', '环境', '不错', '市中心', '近因', '航班', '改期', '订', '房间', '时', '已', '半夜', '两天', '换']|['🍺', '🤥', '⛔', '👹', '🤫', '🤥', '👾', '🤫', '💨', '👹', '🐜', '💩', '🤔', '🤥']|['酒', '谎', '禁', '食', '静', '谎', '怪', '静', '风', '食', '蚁', '便', '想', '谎']|1
非常好的服务，不愧是四星以及Marrito连锁酒店。服务很专业|非常[MASK]的[MASK]，[MASK]是四星以及Marrito连锁酒店。服务很专业|['好', '服务', '不愧']|['🥵', '🧑', '⛔']|['烧', '父', '禁']|1
酒店说是可以免费上网,但只是自带网线而言,如要借用酒店提供的网线,要交使用费10元,好象有点过份了.|[MASK][MASK]是可以[MASK][MASK],但只是[MASK]网线而言,如要借用酒店提供的网线,要交使用费10元,好象有点过份了.|['酒店', '说', '免费', '上网', '自带']|['🍺', '🥵', '😴', '🤕', '🔠']|['酒', '烧', '眠', '伤', '字']|0
地理位置还算不错，就在北京电视台培训中心的边上，离海边非常的近，但是房间实在是太差劲了，是一个整栋别墅楼里分别出来的小间，普通标间小得可怜，挺多有十三四平米，摆两张床已无下脚的地方了，携程的价格倒算是便宜，服务态度还算可以，可是服务员的动作是非常慢的，入住结帐手续基本上都在二十分钟左右一单，如果不是挑剔的话还|地理位置还[MASK][MASK]，就在[MASK]培训中心的[MASK]，离海边非常的[MASK]，但是[MASK][MASK]是太[MASK]了，是[MASK][MASK]别墅楼[MASK]分别出来的[MASK]，普通[MASK][MASK][MASK]，[MASK]多有十三四平米，摆两张床已无下脚的地方了，携程的价格倒算是便宜，服务态度还算可以，可是服务员的动作是非常慢的，入住结帐手续基本上都在二十分钟左右一单，如果不是挑剔的话还|['算', '不错', '北京电视台', '边上', '近', '房间', '实在', '差劲', '一个', '整栋', '里', '小间', '标间', '小得', '可怜', '挺']|['✊', '⛔', '🤚', '😴', '🤫', '💨', '👹', '\U0001fab9', '🐜', '🖐', '🍐', '🤣', '🤣', '🤣', '🉑', '🤫']|['拳', '禁', '背', '眠', '静', '风', '食', '巢', '蚁', '掌', '梨', '笑', '笑', '笑', '可', '静']|0
喜欢~下次还去~|[MASK]~[MASK]还去~|['喜欢', '下次']|['😁', '🤣']|['嘻', '笑']|1
酒店外面的马路正在封路大维修，出入非常不方便！房间隔音不好！网速白天还可以、晚上很慢！最不好的是整个厕所及洗浴间是用玻璃做的，但玻璃的磨沙部份很少，并且磨沙中间还有几条透明缝隙。如果有异性客人来访，根本是不可能上厕所及洗浴的。房间里只有一张椅子，没有小桌子，来访客人只能坐在床上聊天，茶水只能放在床头的小柜子上。但这时候大家要千万小心！！！这小柜子很少，柜子上还放了一本相对比较大酒店的介绍。如果你不小心把茶水弄到那本酒店介绍书上。你就不好意思了。那怕只是湿了好几页的边。你都要赔偿20元！宾馆反馈2008年6月18日：由于酒店给您入住造成不便表示歉意！酒店为了保护个人隐私，已经专门配备了外围浴帘，可以很好解决卫生间透明问题；现在酒店二楼餐厅配备啤酒、软饮是您会客的理想场所。欢迎您的再次入住，提出宝贵意见。|[MASK][MASK]的[MASK]正在[MASK]大维修，[MASK]非常[MASK]方便！[MASK][MASK][MASK]！[MASK][MASK]还可以、[MASK][MASK]！[MASK][MASK]的是整个厕所及[MASK][MASK]是用玻璃[MASK]的，但玻璃的磨沙[MASK][MASK]，并且磨沙中间还有[MASK]透明[MASK]。如果有[MASK][MASK][MASK]，根本是[MASK]可能[MASK]厕所及[MASK]的。[MASK][MASK]只有[MASK][MASK]，没有[MASK]，[MASK][MASK]只能坐在床上聊天，茶水只能放在床头的小柜子上。但这时候大家要千万小心！！！这小柜子很少，柜子上还放了一本相对比较大酒店的介绍。如果你不小心把茶水弄到那本酒店介绍书上。你就不好意思了。那怕只是湿了好几页的边。你都要赔偿20元！宾馆反馈2008年6月18日：由于酒店给您入住造成不便表示歉意！酒店为了保护个人隐私，已经专门配备了外围浴帘，可以很好解决卫生间透明问题；现在酒店二楼餐厅配备啤酒、软饮是您会客的理想场所。欢迎您的再次入住，提出宝贵意见。|['酒店', '外面', '马路', '封路', '出入', '不', '房间', '隔音', '不好', '网速', '白天', '晚上', '很慢', '最', '不好', '洗浴', '间', '做', '部份', '很少', '几条', '缝隙', '异性', '客人', '来访', '不', '上', '洗浴', '房间', '里', '一张', '椅子', '小桌子', '来访', '客人']|['🍺', '🧦', '🐴', '🥶', '🤡', '⛔', '💨', '🕊', '⛔', '🐺', '💯', '🥣', '🪡', '👄', '⛔', '😁', '😴', '👈', '⛔', '🪡', '🤪', '🥶', '🐜', '🉑', '🖍', '⛔', '🤕', '😁', '💨', '🍐', '🐜', '🐜', '🤣', '🖍', '🉑']|['酒', '袜子', '马', '冷', '丑', '禁', '风', '鸽', '禁', '狼', '百', '碗', '针', '嘴', '禁', '嘻', '眠', '左', '禁', '针', '稽', '冷', '蚁', '可', '蜡笔', '禁', '伤', '嘻', '风', '梨', '蚁', '蚁', '笑', '蜡笔', '可']|0
住了普标，床小不去说，房间整体设施感觉象招待所，房间里还有一股以前房客留下的脚臭味。以后再也不住了。不过前台小姐的服务可圈可点！|[MASK]了普标，[MASK][MASK][MASK]去[MASK]，[MASK][MASK][MASK]感觉象招待所，房间里还有一股以前房客留下的脚臭味。以后再也不住了。不过前台小姐的服务可圈可点！|['住', '床', '小', '不', '说', '房间', '整体', '设施']|['🐷', '🤥', '🤣', '⛔', '🥵', '💨', '🖐', '👅']|['猪', '谎', '笑', '禁', '烧', '风', '掌', '舌']|0
3楼是ktv，很吵；前台服务一般，退房时还莫名其妙有了99的国外长途费，房间内没有宽带，有个adsl猫，他|3楼是ktv，[MASK][MASK]；[MASK][MASK]一般，[MASK]时还莫名其妙有了99的国外长途费，房间内没有宽带，有个adsl猫，他|['很', '吵', '前台', '服务', '退房']|['🪡', '🥵', '😗', '🧑', '🐇']|['针', '烧', '亲', '父', '兔子']|0
酒店应该是唐山最好的酒店。二楼的餐厅服务很到位，赞一个。|[MASK]应该是[MASK]最好的[MASK]。二楼的餐厅服务很到位，赞一个。|['酒店', '唐山', '酒店']|['🍺', '😧', '🍺']|['酒', '痛', '酒']|1
你们说是3星的，环境好差，还没小旅店好，墙都发霉脱落，电视也是好久前的，连遥控器都没有,|你们[MASK]是3[MASK]的，[MASK][MASK]，还没[MASK][MASK]好，墙都发霉脱落，电视也是好久前的，连遥控器都没有,|['说', '星', '环境', '好差', '小', '旅店']|['🥵', '🤫', '🤥', '🥵', '🤣', '\U0001facf']|['烧', '静', '谎', '烧', '笑', '驴']|0
酒店地理位置不错，硬件设施稍次。总体还可以。|[MASK]地理位置[MASK]，[MASK]设施稍次。总体还可以。|['酒店', '不错', '硬件']|['🍺', '⛔', '🤫']|['酒', '禁', '静']|1
房间外声音太大，比较吵闹！直接到前台预定费用更合理。|[MASK][MASK][MASK]太大，比较吵闹！直接到前台预定费用更合理。|['房间', '外', '声音']|['💨', '🧦', '🤕']|['风', '袜子', '伤']|0
海口的酒店特别便宜，这家也不例外。不过实际情况应该和价钱成正比，酒店设施比较旧，游泳池是户外的，特别小。下次不会再住了|海口的[MASK]特别[MASK]，[MASK]也[MASK][MASK]。不过实际[MASK]应该和价钱成正比，酒店设施比较旧，游泳池是户外的，特别小。下次不会再住了|['酒店', '便宜', '这家', '不', '例外', '情况']|['🍺', '😴', '🪡', '⛔', '🍐', '😗']|['酒', '眠', '针', '禁', '梨', '亲']|0
房间不错很干净,交通便利,旁边有大型超市,没有特别服务,价格偏高|[MASK][MASK][MASK][MASK],交通便利,旁边有大型超市,没有特别服务,价格偏高|['房间', '不错', '很', '干净']|['💨', '⛔', '🪡', '🧑\u200d⚖️']|['风', '禁', '针', '官']|1
其实住美卡不是第一次，这次算我最失望的一次！一直以来我比较喜欢这个酒店，最近我觉得很差很差．这次住的是豪华房．我真是不知道豪华房是这样的．感觉里面布置真是一个字＂差＂！等我洗澡的时候发现排水是根本就不能排水！满池子都是水，我洗一会出来一会，等着水排完在进去洗，那叫一个痛苦，当时快１２点了，我真不知道是叫人修还是不叫人修理！早晨更加生气，不到９点，一个服务员有敲门有按门铃，结果来了句洗衣服，我说不洗，不到一个小时以后有来一个服务员同样的敲门按门铃，然后来句要打扫房间吗？气的我当时起来，叫了他们经理，他们经理的解释就是，我没有把免打扰的牌子挂出去，我当时晕过去！错误还是怪我了！我没有听过这样的解释．最后他们经理准备送一个杯子给我，我当时就不要，我不知道他们酒店懂不懂中国的传统，送杯子在中国是送悲的意思！然后等他们修水道的修好洗澡走人，我发誓在也不来这个酒店了！还有就是他们的什么牙膏这些东西，简直和以前不能比，差的要命！我真是不知道搞什么，而且他们每个房间用的东西还不一样！真是差加失望！|其实[MASK]美卡[MASK]是第一次，[MASK][MASK]我[MASK][MASK]的一次！一直以来我比较[MASK]这个[MASK]，最近我觉得[MASK][MASK][MASK]．[MASK][MASK]的是[MASK][MASK]．我真是不知道[MASK][MASK]这样的．[MASK]里面[MASK]真是[MASK]字＂差＂！等我[MASK]的时候发现[MASK]是根本就不能[MASK]！[MASK][MASK][MASK]是[MASK]，我[MASK][MASK]出来[MASK]，等着[MASK][MASK]在[MASK][MASK]，那叫[MASK]痛苦，当时快１２点了，我真不知道是叫人修还是不叫人修理！早晨更加生气，不到９点，一个服务员有敲门有按门铃，结果来了句洗衣服，我说不洗，不到一个小时以后有来一个服务员同样的敲门按门铃，然后来句要打扫房间吗？气的我当时起来，叫了他们经理，他们经理的解释就是，我没有把免打扰的牌子挂出去，我当时晕过去！错误还是怪我了！我没有听过这样的解释．最后他们经理准备送一个杯子给我，我当时就不要，我不知道他们酒店懂不懂中国的传统，送杯子在中国是送悲的意思！然后等他们修水道的修好洗澡走人，我发誓在也不来这个酒店了！还有就是他们的什么牙膏这些东西，简直和以前不能比，差的要命！我真是不知道搞什么，而且他们每个房间用的东西还不一样！真是差加失望！|['住', '这次', '算', '最', '失望', '喜欢', '酒店', '很差', '很', '差', '这次', '住', '豪华', '房', '不', '豪华', '房是', '感觉', '布置', '一个', '字差', '洗澡', '排水', '排水', '满', '池子', '都', '水', '洗', '一会', '一会', '水排', '完', '进去', '洗', '一个']|['🐷', '🪡', '✊', '👄', '👹', '😁', '🍺', '🪡', '🪡', '\U0001fab9', '🪡', '🐷', '🥵', '💨', '⛔', '🥵', '💨', '🧑\u200d⚖️', '⛔', '🐜', '🔠', '😁', '🤳', '🤳', '😴', '😋', '\U0001fad8', '👹', '😁', '🐜', '🐜', '👹', '🥣', '🤫', '😁', '🐜']|['猪', '针', '拳', '嘴', '食', '嘻', '酒', '针', '针', '巢', '针', '猪', '烧', '风', '禁', '烧', '风', '官', '禁', '蚁', '字', '嘻', '拍', '拍', '眠', '吃', '豆', '食', '嘻', '蚁', '蚁', '食', '碗', '静', '嘻', '蚁']|0
服务态度没得说，从门童到前台，服务水平可以用完美来形容。给人一种回家的感觉，真的很亲切。房间条件还可以，住起来的感觉不错，只是卫生间淋浴设施亟待提高，龙头问题很不好，还有就是里面的饮用水直接从水龙头接的，漂白剂很多，喝起来口感很不好。（在入住期间由于市区管道维修赶上停水，很尴尬，询问前台很快就给予答复，并且态度很好）。服务真的没得说！周围环境很好，虽然比邻闹市区，但晚上的环境很安静，而且离中间很近，购物餐饮都比较方便，走上几分钟就能到海边，感觉很惬意。值得推荐|[MASK]没得说，从[MASK]到[MASK]，[MASK]可以用[MASK]来[MASK]。给[MASK][MASK][MASK]的[MASK]，[MASK][MASK][MASK]。[MASK][MASK]还可以，[MASK]起来的[MASK][MASK]，只是卫生间[MASK][MASK][MASK]提高，[MASK]问题[MASK][MASK]，还有就是里面的饮用水直接从水龙头接的，漂白剂很多，喝起来口感很不好。（在入住期间由于市区管道维修赶上停水，很尴尬，询问前台很快就给予答复，并且态度很好）。服务真的没得说！周围环境很好，虽然比邻闹市区，但晚上的环境很安静，而且离中间很近，购物餐饮都比较方便，走上几分钟就能到海边，感觉很惬意。值得推荐|['服务态度', '门童', '前台', '服务水平', '完美', '形容', '人', '一种', '回家', '感觉', '真的', '很', '亲切', '房间', '条件', '住', '感觉', '不错', '淋浴', '设施', '亟待', '龙头', '很', '不好']|['🧑', '🚪', '😗', '🧑', '🥣', '🤫', '\U0001f979', '🐜', '👋', '🧑\u200d⚖️', '🪡', '🪡', '😗', '💨', '🤣', '🐷', '🧑\u200d⚖️', '⛔', '\U0001fab7', '👅', '🤪', '\U0001fae0', '🪡', '⛔']|['父', '门', '亲', '父', '碗', '静', '忍', '蚁', '挥', '官', '针', '针', '亲', '风', '笑', '猪', '官', '禁', '莲', '舌', '稽', '融', '针', '禁']|1
地点较好，还给免费升级了，感觉好了很多，就是价格太高了。|地点较[MASK]，[MASK][MASK]升级了，感觉好了很多，就是价格太高了。|['好', '还给', '免费']|['🥵', '🤥', '😴']|['烧', '谎', '眠']|1
我住的是豪华大床房，硬件不错，可惜床单上有细小毛发，不过服务台获知后马上就换了。自助餐很好。这是桐乡最好的酒店了。|我[MASK]的是[MASK]大床[MASK]，[MASK][MASK]，[MASK][MASK]上有细小毛发，不过服务台获知后马上就换了。自助餐很好。这是桐乡最好的酒店了。|['住', '豪华', '房', '硬件', '不错', '可惜', '床单']|['🐷', '🥵', '💨', '🤫', '⛔', '🉑', '🤥']|['猪', '烧', '风', '静', '禁', '可', '谎']|1
入住了一晚.很不错的酒店,不管是环境设施都很不错,特别是客房里的一些小细节,让人住着觉得比较舒服、方便,要是价格再大众化点相信是一家不错的酒店！|[MASK]了[MASK].[MASK][MASK]的[MASK],不管是[MASK][MASK][MASK]很不错,特别是客房里的一些小细节,让人住着觉得比较舒服、方便,要是价格再大众化点相信是一家不错的酒店！|['入住', '一晚', '很', '不错', '酒店', '环境', '设施', '都']|['🪱', '🐜', '🪡', '⛔', '🍺', '🤥', '👅', '\U0001fad8']|['蠕', '蚁', '针', '禁', '酒', '谎', '舌', '豆']|1
意外，入住时给了早餐券和一张50元餐券。用完自助早餐后，中午在旋转餐厅用了个行政套餐，还余3块钱，可惜不退给我。不错，酒店包两餐，社会主义啊。|[MASK]，[MASK][MASK]给了[MASK]和[MASK]50[MASK]餐券。用[MASK][MASK]早餐后，中午在旋转餐厅用了个行政套餐，还余3块钱，可惜不退给我。不错，酒店包两餐，社会主义啊。|['意外', '入住', '时', '早餐券', '一张', '元', '完', '自助']|['🐜', '🪱', '👹', '🧼', '🐜', '😵\u200d💫', '🥣', '🔠']|['蚁', '蠕', '食', '皂', '蚁', '晕', '碗', '字']|1
距离机场还比较近，但是客房是点式住宅式的，丽景房房间非常小，卫生间马马虎虎，热水还不错。房间设施及装修感觉均比较陈旧，卫生状况一般。号称的室内恒温游泳池不开放，我游泳衣都带去了。晚上一直有客人在旁边房间吵闹，总的环境较差。|[MASK][MASK]还比较[MASK]，但是[MASK]是[MASK][MASK]的，[MASK][MASK][MASK]非常[MASK]，卫生间[MASK]，热水还[MASK]。[MASK]设施及装修感觉均比较陈旧，卫生状况一般。号称的室内恒温游泳池不开放，我游泳衣都带去了。晚上一直有客人在旁边房间吵闹，总的环境较差。|['距离', '机场', '近', '客房', '点式住宅', '式', '丽', '景房', '房间', '小', '马马虎虎', '不错', '房间']|['\U0001faf4', '🤪', '🤫', '🉑', '😴', '👹', '🍐', '🤫', '💨', '🤣', '🐴', '⛔', '💨']|['举', '稽', '静', '可', '眠', '食', '梨', '静', '风', '笑', '马', '禁', '风']|0
酒店真的像足了2星级的感觉，除了早餐不错，从服务到住宿，没有一个能让人满意一点点地。。。房间里的怪味……唉|[MASK][MASK]像[MASK]了2[MASK]的[MASK]，除了早餐不错，从服务到住宿，没有一个能让人满意一点点地。。。房间里的怪味……唉|['酒店', '真的', '足', '星级', '感觉']|['🍺', '🪡', '🦶', '🤫', '🧑\u200d⚖️']|['酒', '针', '足', '静', '官']|0
是宁夏唯一可以住的酒店了，每次都住在这里。|是[MASK]唯一可以[MASK]的[MASK]了，每次都住在这里。|['宁夏', '住', '酒店']|['🤫', '🐷', '🍺']|['静', '猪', '酒']|1
很好的地理位置，一蹋糊涂的服务，萧条的酒店。|[MASK][MASK]的地理位置，[MASK]糊涂的服务，萧条的酒店。|['很', '好', '一蹋']|['🪡', '🥵', '🐜']|['针', '烧', '蚁']|0
大体感觉不错，环境也还好，离海边不远，只是附近没有什么超市，小卖部，餐馆一类的，不很繁华。离老龙头挺近的，走着就能到。|大体[MASK][MASK]，[MASK]也还好，离海边[MASK]，只是附近没有什么[MASK]，[MASK]，餐馆一类的，不很繁华。离老龙头挺近的，走着就能到。|['感觉', '不错', '环境', '不远', '超市', '小卖部']|['🧑\u200d⚖️', '⛔', '🤥', '⛔', '🥵', '🤣']|['官', '禁', '谎', '禁', '烧', '笑']|1
虽然房间比较小，有早餐而且性价比较高；我同时预定了3个房间，却竟然给安排在三个角落上，不知道怎么能这样补充点评2007年10月29日：还有：网速非常之慢，是我住过所有酒店里最慢的|虽然[MASK]比较小，有[MASK]而且[MASK]较高；我同时[MASK]了3个[MASK]，却[MASK]给安排在三个角落上，不知道怎么能这样补充点评2007年10月29日：还有：网速非常之慢，是我住过所有酒店里最慢的|['房间', '小有', '早餐', '性价比', '预定', '房间', '竟然']|['💨', '🤣', '🧼', '🤫', '\U0001fae4', '💨', '🤫']|['风', '笑', '皂', '静', '郁', '风', '静']|1
很一般，服务态度不好，我走的时候有个密封的纸箱子需要帮忙拿下来，我先到前台结帐并找人帮忙拿下来，就在短短十分钟时间，查房的服务员擅自就把我密封的纸箱子拆开并翻看里面的东西，等和帮忙拿纸箱子的门童上去时，很气愤，质问服务员，服务员还振振有词，真是服了。不知道是不是有值钱东西就直接拿走了，幸好只是一些资料。|[MASK]一般，[MASK][MASK]，我走的时候[MASK][MASK]的[MASK][MASK]需要[MASK]拿下来，我[MASK][MASK][MASK]并[MASK][MASK][MASK]拿下来，就在短短十分钟时间，查房的服务员擅自就把我密封的纸箱子拆开并翻看里面的东西，等和帮忙拿纸箱子的门童上去时，很气愤，质问服务员，服务员还振振有词，真是服了。不知道是不是有值钱东西就直接拿走了，幸好只是一些资料。|['很', '服务态度', '不好', '有个', '密封', '纸', '箱子', '帮忙', '先到', '前台', '结帐', '找', '人', '帮忙']|['🪡', '🧑', '⛔', '👉', '😝', '🦵', '🤔', '🐺', '🤣', '😗', '🪢', '😉', '\U0001f979', '🐺']|['针', '父', '禁', '右', '眯', '肢', '想', '狼', '笑', '亲', '结', '眨', '忍', '狼']|0
