text	label
"Okay, this film probably deserves 7 out of 10 stars, but I've voted for ""10"" to help offset the misleading rating from the handful of bozo's who gave this film zero or 1 star reviews. Each of the segments for this anthology shows great potential and promise for the talented filmmakers... three of whom have gone on to achieve notable success in big-time Hollywood productions. Performances range from rough all the way up to completely impressive, with notable turns by Bill Paxton, James Karen, Vivian Schilling and Brion James. Martin Kove may be a big melodramatic as the psychotic hypnotist with the bizarro strobe-lamp, and Lance August seems intentionally dimwitted as an unsuspecting lab victim. But overall, it's got some great laughs and some genuinely scary moments. Definitely worth seeing, so judge for yourself!"	1
I've seen several of these body snatcher type movies, but none was nearly as bad as this one.<br /><br />No thrill, no FX, bad acting, bad photography, bad sound, bad everything.<br /><br />Blue Jello eats'em all!	0
Yes, it is a bit cheesy. But it's suspenseful and entertaining, and one of my favorites; there are some excellent actors in the film, and they do a commendable job given the limitations of plot and characters. It's interesting to see David Soul in a 'bad guy' role; I thought he was quite believable--and rather chilling--as the ever-more-paranoid CO. Robert Conrad is a long-time favorite--I think he brings his character to life very well; and Sam Waterston has been star quality in everything of his I've watched--movies or TV. <br /><br />I watch this movie every so often but our tape (a VHS TV copy I got) is such poor quality it's difficult to fully enjoy it. This is a movie I think they should put out on DVD; maybe it wouldn't be universally sought after, but I'm sure there are lots of people like me out there who like this sort of film so there WOULD be a market for a DVD version. I'll keep hoping!	1
I guess I should now comment upon a 4th flick in the MAGNIFICENT SEVEN franchise; the sequels still surprise or amaze meby their sleaze and deliberate _absurdism. They constitute or forge a 4th waynot classic, not revisionist, not Europeanbut a sleaze Americana, kindred to the violent vigilante '70s movies, absurd trash. This installment too is bombastic sleazeinexplicably awkward and even somewhat strange.<br /><br />Now what I find disturbing that these sequels not only have their opportunist fans; but that the fans simply do not sense any difference between the original's style and the sequels'.<br /><br />These sequels are not boring or insipidbut bizarre. They are of course very badly writtenmessy scripts, rubbish lines. It's straight crazy; in this installment each gunman gets several women Van Cleef's young wife begs him to release a young prisoner; he finally does. The young man resumes his life, shoots Van Cleef, kidnaps the wife, rapes and kills herthen joins a wrongdoer. Van Cleef, who has previously refused to help defending a village, now assembles a small bunch and charges the wrongdoer's hacienda; then the wrongdoers charge the village where Van Cleef has set.<br /><br />I liked the cast.<br /><br />Van Cleef is Chris; Stefanie Powers, pretty active in the '70s screwy westerns, is Van Cleef's darling. Callan, very antipathetic, is Noah, a writer and Chris' sidekick. The rest of the aggressive bunch are Askew (one of the only three survivors), Armendariz, Lucking, Lauter; Rita Rogers is truly hot, fleshy beauty.	0
"This movie took me by surprise. The opening credit sequence features nicely done animation. After that, we're plunged into a semi-cheesy production, betraying its low budget. The characters, typical American teens, are introduced slowly, with more personal detail than is usually found in movies like this. By the time the shlitz hits the fan, we know each one of the characters, and either like or hate them according to their distinct personalities. It's a slow uphill set-up, kind of like the ride up a slope of a really tall roller coaster. Thankfully, once the action kicks in, it's full blown old school HORROR! Steve Johnson's make-up effects are awesome. Equal in quality to much bigger budgeted films. And the scares are jolting. Kevin Tenney delivers his best movie ever, with heart-stopping surprises and creepy suspenseful set-ups. The tongue-in-cheek, sometimes cheesy, humor marks this film as pure 80s horror, as opposed to the sullen tone of earlier genre fare like ""Night of the Living Dead"" or ""Hills Have Eyes."" But for true horror fans, this one is worth checking out. Play it as the first entry on a double bill with the 1999 remake of ""House on the Haunted Hill."" The set-up and character dynamics are so similar that you really have to wonder what film they were actually remaking?"	1
The Evil is about a big house where a bad spirit is foolishly unleashed to torture all inside. What a washout of a movie! There's not a single scary scene. Not one! Richard Crenna overplays a nothing role. There's some animated ghosts, a disfigurement by power saw, and a ghost-rape. After nothing special happens for almost the whole movie The Evil gets personified into...Victor Buono. Great! Where did the filmmakers get the idea that Buono is scary. He looks like he was on the bum for a guest starring paycheck to pay his liquor bill. By then its too late to turn it off, because the damn thing is over. I felt like throwing the videocassette out the window. Please avoid this junk! Hopefully it will never see the light of DVD and will fade into obscurity.	0
Green Street, as it was called in the UK, or Hooligans is a bad film. The story is full of fantastical ideas and premises that anyone who lives in England, has been to a football match or knows the first thing about football will spot immediately.<br /><br />My first main gripe with Hooligans is the poor casting of the two main characters. Don't get me wrong, I like Elijah Wood and have a great respect for his work, but despite his best efforts he struggled to pull off this role. The main motivation for his character is anger at the system and anger at betrayal, however he spends much of the film placid and cheery, only displaying his pent up aggression in one brief scene towards the end of the film. This linked with his looks and physique make him a thoroughly unconvincing addition to a gang of football hooligans. At no point during the film was I convinced that a) he could handle himself in a fight against such thugs and b) the 'firm' of thugs would accept such a person into their fold.<br /><br />The other main character is played by Charlie Hunnam. Charlie looks the part, and is fairly convincing as a thug. Unfortunately, being a native of Newcastle Upon Tyne in the North of England, he demonstrates the worst East London accent since Dick Van Dyke tried to go cock-en-y in Marry Poppins. Details such as this probably will not bother an American audience who will be less attuned to regional dialect in the UK, but being from the UK it was a problem I couldn't ignore and it contributed to ruining the movie for me. The supporting cast all gave convincing performances and were well cast, especially the role of Bover. The lad playing this character would have been much more suited to the main role that Charlie played. With a film like this, you have to convince the audience that your characters are plausible, unfortunately, the casting failed. Imagine if you made a film like The Godfather and had Sean Hayes (Jack) from Will and Grace playing Michael Corleone's part. You would not be convinced. The story in Hooligan is also full in implausibilities. I am no football Hooligan, but I am a fantatical football fan. I know how cliquey a group of 'regular' football supporters can be, as such it deem it impossible for a non-football fan, who is not a fan of the club in question, is not from the area in question and not even of English nationality to be embraced by a 'firm' who equate to a secret organisation in some severe cases. My final, and biggest, problem with this film, is the way it portrays football hooligans. I take objection to the film's idea that despite being very violent individuals, hooligans are excused as they live by some sort of code of ethics in their own world and should be admired for being brave and loyal to each other. This is complete rubbish. Football hooligans are complete scum. They take football, the national sport of England and use it as an excuse to terrorise, frighten and intimidate people. They only represent a tiny percentage of football fans but give the whole game and people of this country a bad reputation. They are not brave or loyal, they are cowardly and evil. If the 'GSE' in this film truly loved their club, West Ham, why would the devote their lives to being a stain on its name. Hooligans are an embarrassment to football and to English society. Football hooligans do for the reputation of football what Hitler did to the reputation of Germans. Although this film tries/intends to show the 'gritty' side of football violence. It does nothing more than promote it as some kind of excusable activity for extreme fans of the sport. It does not show the poor innocent by-standers at football matches who have their day ruined by some idiot throwing coins/lighters/glass into the crowd. It does not show the innocent home and property owners who have to put up with graffiti and broken windows. It does not show the REAL fans of football clubs who suffer indignity and embarrassment when their teams supporters are banned from travelling to away matches or abroad to European games because the thugs among them ruin it for everyone. If you want to see a good film about football violence, watch the BBC drama 'The Firm'.	0
All Kira Reed fans MUST see this. The film's premise has struggling romance novelist Kira unable to come up with any new ideas. She's also getting over a divorce. However, she meets this guy at a restaurant and he helps her out of her shell (and clothing). They go into a corner room and they do it. Thankfully, Kira gets a condom out (Now don't ever tell me these Playboy films are worthless piles of soft-core fluff. Remember kids, safe sex). Later, she marvels to her publishist how great it was, but she didn't get his name. Despite this, the guy finds her and they continue their kinky games. But eventually she tires of his sneakiness and wants to know more. When she does, all hell breaks loose, and I'll leave it at that. This is easily the best of these soft-core Playboys films I've seen. Check this out, and marvel at the greatness of Kira.	1
"First of all, I ain't American or Middle-Eastern. Second of all, I don't have a religion. The closest thing to a religion I have are sports and movies. Henceforth, I believe I would be best served to supply an opinion of neutrality and free from bias.<br /><br />Most of these short films are an utter disgrace. This dreadful event should be used to commemorated all those innocent people whom were murdered by ""some"" barbaric and uncivilized morons. Instead, most of what I saw in these short films were conceited attempts to score varied political points. Examples:<br /><br />1) Ken Loach's segment. Sure, we are all sad that this dude had a hard life in his country but what has that got to do with the innocent victims of 2001? Two wrongs don't make a right?! Whatever! This film should have a subtitle for those who have trouble listening to a partially incoherent Chilean-English accent.<br /><br />2) Most disturbing is Youssef Chahine's segment. It is obvious that he has trouble with logic. He justified the murders due to - America being a democracy and because some Americans voted the politicians in power, then all Americans in the end are responsible for the actions and decisions made by their leaders on the Middle-East. Helloooo! Is this guy for real?? Some Americans don't even vote! Some Americans don't even know where the Middle-East is; some don't even know what religion is practiced there; and majority don't know the real political issues that are played behind the scenes. ### Mr Chahine, the reason why we have all these problems in the world is because there are too many people with your kind of logic. The innocent victims in the Twin Towers came from around the world. The murdered firefighters, rescuers, office workers, by-standers and flight passengers have nothing to do with politics. And yet, we are not allowed to go about our lives because ""some"" people think everyone has to choose a side or a religion. We are perceived as fair game for the extreme politics.<br /><br />3) The Israeli segment showed their own bombed victims. Another filmmaker using this event to push their own political agenda. Sometimes, it is not about you. Some people always think about the ""me, me, me."" Sometimes, it is about other people.<br /><br />4) Idrissa Ouedraogo's segment is a joke and another political point scorer. They obviously want money from the international community by highlighting their poverty. Blah, blah, blah.<br /><br />This movie denigrates the memory of ""Sept. 11th, 2001"" victims.<br /><br />The best thing for it is the TRASH CAN."	0
This movie was horrible, and it doesn't even deserve to be called a movie. The way I look at it, it's more like three mediocre day-time Disney cartoon episodes strung loosely together to make a single video that pretends to be the sequel to the first Atlantis movie, which was way more well-made and enjoyable. And where do i even begin with the problems of this DVD? The story? The characters? The pictures/animation? To me they're all bad and unwatchable. Firstly, the story in this direct-to-video DVD is ridiculous and pointless. The only good thing about it is that it is consistent--that is, consistently bad, from the beginning to the end. After the film's over i still don't know why Milo has returned and how the incidents occur in the three small stories are related to each other or to Atlantis itself. And all I could remember about this movie was how bad it makes me feel after seeing it. The characters feel wooden and lack personality, and the drawings look a lot different than that in the first. You can tell they're obviously not from the hands of the same animators from the first one. As the DVD played on, i found myself caring less and less about what might happen to the characters and just hoping the film would end soon. Besides the story and the characters mentioned above, the picture quality is poor in this one too, probably one of the worst in those direct-to-video products that Disney has ever released. As a fan of the the original Atlantis: the lost empire, I couldn't be more disappointed in Milo's return, which is a total waste of time and money. Thank goodness I rented it first instead of buying it. Even so, I still wish I'd never seen this crap or even known its existence.	0
"I bought ""Rocketship X-M"" on DVD in a two-pack with ""Destination Moon."" Now I see why the distributors did that: no one who had ever seen this movie would buy it on its own.<br /><br />I cannot fathom what school system turned out the reviewer who claimed that RXM is ""great in its predictions of how space travel would take place..."" Launch straight up, and then do a 90-degree right turn and circle faster and faster until you reach escape velocity... I don't think I recall that from the Apollo program. Never mind that the astronauts should be weightless once they shut off the engines, gravity changes directions every time they pass through the hatch to the engine room. Going to the moon, but ""missed"" it? No problem, it's just a hop-skip-and-a-jump (with a helping hand from divine providence) and you'll be at Mars! And OK, if you want to put life on Mars, given the state of planetary knowledge in 1950, it was a forgivable convention for the sake of the storytelling, but can you make them look at least a LITTLE alien? These Martians looked like extras from the cast of ""10,000 B.C."" I can accept some scientific mistakes, but this wouldn't pass muster with an above-average second-grader.<br /><br />And that's aside from the screaming plot holes: 12 minutes before launch (as you're reminded of constantly by the nagging P.A. voice saying ""X minus so many minutes"") the astronauts are giving a press conference! I guess the time crunch is why Dr. Eckstrom didn't change out of his coat and tie before launching into space. And how handy that, even though they were planning to go to the moon and had pressure suits for that, they brought hiking gear (and rifles!) just in case they ended up at Mars. They're lucky they landed anywhere, since apparently the method they had developed for landing was to have Dr.E look out the window and tell the ""pilot"" (Lloyd Bridges) to tweak down the throttles every now and then. Note to the designers of the XM-2: how about giving the pilot a window seat? <br /><br />Ditto the previous comments on the casual sexism that had eye-candy Dr. Lisa (Osa Massen) doom them all by repeatedly screwing up her fuel calculations, but hey that was the early '50s. She was there to fill her sweater, not a useful function.<br /><br />""Rocketship X-M"" is notable for being one of the first of the first films to say ""ohmigod we're all going to blow ourselves up with these here A-bombs"", but one can note that about it without wasting 77 minutes watching such dreck. By the way, that message might have had a bit more impact had there been some money in the budget for actual sets of the Martian city ruins, rather than just matte paintings.<br /><br />I can appreciate ""good"" bad sci-fi, for the unique way the ""future"" used to look, and for the inherent (if condescending) humor you can find when when we look back on the naivety of audiences 60 years ago, but this film must have been insulting even then. ""Rocketship X-M"" isn't even suitable for an MST3K-style lampooning. Sometimes, bad is just... bad.<br /><br />Anybody want to buy a DVD? Used only once, I swear."	0
It is apparent that director, writers and everyone else knows nothing about their own religion or the people who practice it. This movie is endlessly flawed and overall a complete crock.<br /><br />For instance, there is a scene where the rabbi enters the woman's ritual bath while a naked woman is bathing, puts his hand on the head of a woman there and blesses her. This is complete mockery of the laws, in this scene alone some of the laws broken include: Modesty, a rabbi would never enter a ritual bath house while there are woman in it.<br /><br />Improper contact, a rabbi would never put his hand on a woman's head, not to mention that it is not the way a blessing is given.<br /><br />The woman from the ritual bath is dunking a naked woman by pushing her head under the water, the laws regarding ritual bathing require the entire body to make direct contact with the bath water; this means nobody should be in contact with the person bathing, certainly not pushing them under!<br /><br />There was more just in that scene alone, like dunking 13 times (where does that concept even come from?) not to mention the rest of the movie was a total fallacy. It is scary what ignorance can concoct!	0
Sharky's Machine is easily one of Burt Reynolds best efforts. It also stands as one of the best contemporary crime dramas. Erotic and violent, the movie distinguishes itself by setting the story in Atlanta, and delivering a chaotic detective case, to you(the viewer), on a silver platter. Dedicated and determined, Sharky must stop the murder of Dominoe, a lovely lady of the night, who's clientel is anything but ordinary. Before long, Sharky's crimefighting Machine uncovers a conspiracy of the highest order, which threatens to corrupt the inner body of Atlanta. As a resident of Metro Atlanta, I recall the excitement in town during the movie's production. Sharky's Machine goes to great lengths to give an accurate portrayal of Atlanta. Twenty years removed and 2,000,000-more people later, the film stands the test of time. Trust me, Atlanta has not changed. One of the highlights of the picture is Dar Robinson's daring stunt(a classic, symbolic ending). It was even featured on That's Incredible, ABC's reality show of the period. It's just too bad that Hollywood does not make enough films like this one. Kick back, each your popcorn, and watch sterling silver cinema action.	1
STAR RATING: ***** Jodie Marsh **** Michelle Marsh *** Kym Marsh ** Rodney Marsh * Hackney Marsh <br /><br />Harlan Banks (Steven Seagal- not quite as bad an actor as Kevin Costner but.......aaaaahhhh, you get it) is a modern day Robin Hood (listen close, you can hear Brian Adams music playing in the background...no, not really), the kind of guy who steals ill-gotten blood money from drug dealers and uses it to keep run-down orphanages open. But now he's been approached to drive a getaway van in a heist from Las Vegas in one of those last things before retirement type jobs. But, of course, it all goes wrong and he winds up the patsy for the big guys at the top and in jail. Here he meets a guy named (although you wouldn't know it from paying attention to the movie) Ice Cool (Treach), who he forms a friendship with and ends up breaking out of jail with. Once free, he's out to prove his innocence, locate the missing money and, naturally, get even with those who framed him!<br /><br />Of all Seagal's recent straight to video films, Today You Die has that look about it most of all that it belongs in a cinema, even with a rap star as his co-star like his previous cinema films Half Past Dead and Exit Wounds. Yes, it seems when he's not making films about looking after the environment he's pretending to be black and co-starring with rappers. But TYD is not a cinema film and that's a luxury The Great One is never going to be enjoying again until Under Siege 3 materializes (if ever!) <br /><br />The film opens with a slick, polished look that commands attention but it all quickly goes down hill from there. Once Seagal hits prison, the plot quickly loses it's coherence. Indeed Treach's character just seems to pop up out of nowhere without any introduction as his sidekick and from there you quickly lose interest in it.<br /><br />That's it. I know I've said it before but I think I mean it this time. I don't think I'm going to be giving any more of these straight to video Seagal films any time. I honestly have no enthusiasm to watching Shadow Man at all. In fact, I can honestly say that I've not really enjoyed ANY of his STV films up to this point, and Today You Die is certainly no exception, an apathetic, boring effort all round best avoided by all. *	0
excellent drama. very dark. i have never seen california photographed in such a way. bridget fonda as the deaf wife beaten by her husband is superb. the film gripped me from start to finish. very understated performance by sutherland. the direction was very european. amazing to get such a performance from fonda.	1
"I saw this movie with my family and it was great! This film is more than just a documentary (that offers not more than cold facts) with long mono/-duologue's and lots of charts...The complete ""power"" of this movie comes from the impressive pictures being filmed under water, in the air or the Arctic.With watching this movie you can learn more about our planet than with just reading a book, it shows that WE are embedded in the circular flow of life. This movie is not only for ""environmental fanatics"" although people that want to look a good movie with a message should watch it. This movie taught me that we are not only living on the earth...we live with and through the earth and all plants and animals grow and die with us."	1
Good idea....shame about the actual movie. Would of liked it to be a bit more scary, and explain more about the characters and who exactly the evil woman was? If she was torturing those kids why were they helping her kill and not helping others kill her?? Its a bit of a come down from Malcolm in the Middle!<br /><br />I think it would of benefited from being slightly longer and going into more detail with the characters, although after about an hour I was wondering when it would end!!<br /><br />Would of been better too if the actual characters that killed them were not computerise in reality, it sort of made them crap looking. And what happened to the Frankie Munitz character? He fell into a bed of wild roses so should of been safe, however the computer game showed him as game over, ie dead. Next thing he appears with that irritating blonde lass to rescue the guy afraid of fire who, I noticed, had no qualms about flipping the lighter when demon lady was after him!!<br /><br />Too many inconsistencies in this movie to really enjoy it, however, might make you think twice about playing that new computer game!!	0
This is one of t.v.'s greatest mini-series! It comes to life almost as well as the book did. Also the cast was outstanding to play the roles. I'd recommend this movie series for anyone who likes the Civil War or the history leading up to it.	1
Here's a decidedly average Italian post apocalyptic take on the hunting/killing humans for sport theme ala The Most Dangerous Game, Turkey Shoot, Gymkata and The Running Man.<br /><br />Certainly the film reviewed here is nowhere near as much fun as the other listed entries and is furthermore dragged down by poor voice over work, generally bland action sequences, a number of entirely tasteless scenes such as a prolonged rape sequence and some truly stupid and illogical points throughout.<br /><br />Take for example towards the end of the film, when our hero manages to infiltrate the compound of the villains. He initially kills a sentry and leaves him in his jeep. Upon discovery of the said corpse, the villains response? (bearing in mind that our hero has come to brutally murder them all)  They resolve to wait until the next morning to look for the culprit (!!!!!!!!!!)<br /><br />However, I suppose to be fair the film remains nonetheless about watchable if you can suspend your disbelief during such stupid scenes and does benefit immensely by the presence of the always excellent Woody Strode (even if his screen time is very limited)<br /><br />Not a classic by any stretch of the imagination but still just about worthy of a watch for Italian B-Movie enthusiasts.	0
"The poet Carne disappears (didn´t he disappeared with Prévert?) and is followed by the judge Carne. The director wants to give his own vision of a youth that he doesn´t understand and he doesn´t want to. It´s a long way from the wonderful ""Les enfants du paradis""!!!!!!!!!!!!!!!!!!"	0
"Originally filmed in 1999 as a TV pilot, ""Mulholland Dr."" was rejected. The next year, David Lynch received money to film new scenes to make the movie suitable to be shown in theaters. He did so - and created one of the greatest, most bizarre and nightmarish films ever made.<br /><br />The film really doesn't have main characters, but if there were main characters, they would be Betty (Naomi Watts) and Rita (Laura Elena Harring). Betty is a perky blonde who's staying in her aunt's apartment while she auditions for parts in movies. She finds Rita in her aunt's apartment and decides to help her. You see, Rita's lost her memory. She has no clue who she is. She takes her name, Rita, from a ""Gilda"" poster in the bathroom. So the two set out to discover who Rita really is.<br /><br />David Lynch has been known for making some weird movies, but this film is the definition of weird. It's bizarre, nightmarish, and absolute indescribable. It's like a dream captured on film. By the 100-minute point, the film has become extremely confusing - but if you've been watching closely, it will make perfect sense. Having watched the movie and then read an article on the Internet pointing out things in the film, I now understand the movie completely.<br /><br />The acting is very good. Watts is terrific. Justin Theroux is very good as a Hollywood director facing problems with the local mob. The music is excellent. Angelo Badalamenti delivers one of his finest scores. And the directing - hah! David Lynch is as masterful a filmmaker as ever there was.<br /><br />Is this your type of film? Well, that depends. You should probably view more of Lynch's work before watching this movie. You'll need to be patient with the film, and probably watch it a second time to pick up the many clues Lynch has left throughout the movie. For Lynch fans, this is a dream come true.<br /><br />""Mulholland Dr."" is a masterpiece. It's brilliant, enigmatic, and masterfully filmed. I love it."	1
"I saw 'I Smell the Dead' -- sorry, 'I SELL the Dead' -- at a press screening. Glenn McQuaid, the film's writer-director-editor, is a laddish Irishman who introduced the screening by announcing that -- whilst it was in progress -- he would be 'going out for a pint'. I don't begrudge him a drink, but -- by telling us about it -- he seemed to feel he needed to certify his laddishness or his Irishness, or both. When the opening credits rolled, there were -- as usual at press screenings -- loud ovations for the names of every actor or crew member who'd got friends in the audience, and silence for those who hadn't. McQuaid returned for a witty Q&A afterwards.<br /><br />This horror movie doesn't take itself seriously, which is good because its humour is considerably stronger than its horror. Only one scene is even remotely scary, and most of the 'horror' is merely gross-out, but I laughed throughout much of the film.<br /><br />This movie appears to be set in Ireland circa 1850 (by which time grave-robbing was mostly defunct). The story is told in flashback: we get flashbacks within flashbacks, and the narrating character flashbacks material that he couldn't know about, because sometimes he wasn't present or (in one case) because the action is unfolding behind his back.<br /><br />The story begins with a prisoner being taken to the guillotine. Guillotines weren't used in 19th-century Ireland, but -- for once -- we actually see a plausible guillotine sequence. The prisoner struggles on his way to execution, the rope cleats are accurate, and the prisoner manages to look up to see the blade overhead. (And there's a payoff later to justify the historically inaccurate use of the guillotine itself.)<br /><br />The characters are ostensibly Irish, but one major character speaks in Cockney slang: using phrases like ""a mug's game"" and ""take a butcher's"" (for 'have a look'). For once, actors in 19th-century roles display 19th-century dental hygiene, yet nearly all the clothes and hairstyles (and the women's make-ups) are resolutely 21st-century. I'm not complaining in the case of Heather Bullock, who wears a very fetching black miniskirt cozzie that appears to be PVC. Phworr!<br /><br />The lead actors (except Ron Perlman) are excellent, but most of the supporting cast have no sense of the Victorian period. The worst offender is Joel Garland as the publican, whose characterisation is firmly rooted in the twenty-first century. Just when I thought that Garland's performance couldn't get any less Victorian, he used his fingers to make ""ironic"" air-quotes.<br /><br />The sets (especially Angus Scrimm's lab) are detailed and impressive, yet failed to convince me that people actually lived and worked in these places. Nearly every interior contains burning candles, but never once did I see what would have been there if these were actual Victorian homes or workplaces: leftover drippings from previous candles.<br /><br />One scene features an extra-terrestrial: I was annoyed that McQuaid plumped for a stereotypical ""grey"" Schwa alien, rather than something original.<br /><br />There are splendid montage sequences, but McQuaid opts for flashy effects -- split-screens, overhead shots -- that don't serve the story. I was impressed by a recurring blue-screen device superimposing the main characters' heads over other backgrounds. Less effective was a recurring 'Creepshow'-style motif of camera shots morphing actors' faces into drawings resembling panel art from 1950s EC horror comics. I'm a fan of EC Comics, but they don't belong in 19th-century Ireland. The money that McQuaid spent on flashy photo F/X -- showing off his editing skills without serving the story -- should've been spent on accurate costumes.<br /><br />BIG SPOILERS NOW. Ron Perlman gives an ""Oirish"" performance full of acting-school tics. Ostensibly playing a 19th-century Irish priest, he writes with his left hand. (In Victorian Ireland, left-handed children were punished for using ""the devil's hand"" and were forcibly retrained to become righties.) But Perlman's character turns out to have a reason for concealing his right hand. Elsewhere, a character is bitten by a zombie yet suffers no ill effects, so I knew there'd be a payoff later. Several scenes that would more logically take place at night are shot in daylight, apparently only because this was easier and less expensive. (Since McQuaid is a proficient director and editor, he could easily have shot ""day for night"" ... but using a process-photography effect to help tell the story seems to interest him much less than showing off his flashy editing techniques.)<br /><br />McQuaid seems to be giving homage to those great old Hammer horror flicks. But those Hammers were so great because the actors and production designers worked hard to convince us that we were actually witnessing events in 1888 Whitechapel, or wherever. 'I Sell the Dead' almost entirely fails to evoke the 19th century.<br /><br />Glenn McQuaid shows talent as a director, scripter and editor, yet in all three capacities here he makes odd choices ... then largely fails to justify those choices. But I enjoyed 'I Sell the Dead'. I'll rate it 7 out of 10, and I look forward to his next movie."	1
This was one of my favorite shows when I was a kid. It had it all--music, stories, a talking squirrel, and chuckling daisies. I wanted to be one of those hippie chicks singing and swinging on a swing. I'm 35 and I grew up in South Jersey, but we got three New York channels with our cable hook-up, and I think it was on Channel 11. They just don't make shows like this anymore (I know that makes me sound really old), and it blows my mind that I grew up with only 9 channels on our TV, but I could always find something cool to watch. I've only talked to one other person who actually heard of and watched this show. She's three years younger than me, and she grew up in North Jersey. I would love to see this series on DVD, so I could show it to my 5 year old daughter, and she could see what silly (but great) stuff her mom used to watch! I just found a VHS tape of a few episodes, and a music CD from the show on ebay, and I bought them right up, even though they were a little pricey. I can't wait to get them to re-live the great memories!	1
When you are in a gloomy or depressed mood, go watch this film. It shows a lot of beauty and joy in a very simple everyday setting, and it is very encouraging, in particular from a feminist and a humanist perspective.<br /><br />When you know both the Turkish language and either the Danish or the German language, go watch the film in any case. Half of the dialog is Danish in the original, synchronized to German in the translated version, the other half Turkish, subtitled in Danish or German, respectively. When i watched it in Mannheim, Germany, the reaction of the Turkish-speaking audience proved that there must be a lot of humor in the Turkish dialog, which, deplorably, mostly escaped me, being only imperfectly rendered in the subtitles. Still, the film is interesting even if you lack knowledge of the Turkish.<br /><br />Esthetically, the movie is playing a lot on the theme of speed and slowness. On first sight, there is lots of corporeal movement fast as lightning, making it a quick, an agitated film. In particular, even though this is a Kung Fu movie, watch out for the running scenes, beautifully expressing a wealth of emotions. But there are quite a few very slow, emotionally intense scenes, too. And above all, the characters develop at a much slower pace than you would expect in a drama about the coming of age; still, there is some movement in the characters to: Closely watch the villain Omar, whose part and acting i liked very much.<br /><br />The contrast of speed and stillness nicely contributes to the depiction of human rage and dignity - shown at once, in the same characters, at the same time.	1
"Anyone who has ever doubted Ingrid Bergman's ability to play comedy need only look to ""The Bells of St. Mary's"". OK, so she's a nun with TB who's probably in love with Fr. O'Malley, (think what Luis Bunuel could have done with that), but she also displayed a wonderfully sly sense of fun that made you wish directors had cast her in comedies more often. In ""Cactus Flower"" she's a starched dentist's nurse, (Walter Matthau is the dentist), in love with her boss but keeping it buttoned up. When she's forced to act as his 'wife' in order to hoodwink his mistress, (don't ask), she lets loose and the buttons pop. And she's a joy to behold.<br /><br />The movie itself is a hardier than usual translation to the screen of a Broadway hit, (you can see it's three acts). It's a French Farce, (it was originally; it's taken from the play 'Fleur de Cactas' by Pierre Barillet and Jean-Pierre Gredy), and it hits all the right spots. Matthau uses his great hang-jowl expression to wonderful effect and a klutzy blonde newcomer, as she was then, called Goldie Hawn almost steals the film as the dizzy mistress who decides to give up her meal ticket because she feels sorry for 'the wife' even though 'the wife' is having a ball. Hawn made such an impression in the role that what she did steal was the Academy Award for Best Supporting Actress."	1
"A very ordinary made-for-tv product, ""Tyson"" attempts to be a serious biopic while stretching the moments of angst for effect, fast forwarding through the esoterics of the corrupt sport of boxing, and muddling the sensationalistic stuff which is the only thing which makes Tyson even remotely interesting. A lukewarm watch at best which more likely to appeal to the general public than to boxing fans."	0
This movie starts off on the wrong foot and never really gets it going. The first scene shows a Life Flight helicopter landing and just outside the window you can distinctly see mountains in the background. For those of you who might not ever have been to Houston there is no elevation change. The city sits just above sea level and a 5 ft. incline is considered a big hill. To go along with that scenery, any shots outside of the hospital immediately tell the viewer that they are not in Houston. The trees are all missing leaves or are pine trees, neither of which Houston has very much of. Even the hospital itself, on the outside, is very unbelievable. Memorial Hermann Hospital is one of the top hospitals in the United States and sits smack dab in the middle of the Medical District just miles from downtown Houston, yet every outside shot of the hospital makes it appear that the hospital is out in the suburbs or even the countryside.<br /><br />It is obvious that whoever was in charge of the actual tropical storm part of the movie skimped out because the numerous shots of radar are all wrong. The first radar image in the movie is that of Hurrican Hugo hitting South Carolina. We later see Kris Kristofferson leaving his job and one of his assistants tells him that Alison is moving back south across Houston yet the radar image he shows has Alison clearly moving north off of the Gulf of Mexico into Houston...probably the initial landfall of Alison.<br /><br />As for the acting, it isn't all that bad. JoBeth Williams, Kris Kristofferson and Rick Schroder all do a decent job considering that this is a straight-to-TV movie. The plot of the story is decent and the fact that it is based on a true story makes it a bit more entertaining. My one problem with the acting is the portrayal of Houstonians with big thick Southern accents...the actors all sound like they are from Birmingham, Alabama and not Houston, Texas.<br /><br />The movie gets its point across and to the general audience it does exactly what it is meant to: entertain. If you are looking for a factual account of what happened to the city of Houston in June of 2001 then you will be disappointed. One thing to keep in mind before viewing this movie is that it is based solely on the evacuation of Memorial Hermann Hospital and not on Tropical Storm Alison and the impact on Houston metro itself. If you are looking for a factual account of Tropical Storm Alison's impact on Houston metro might I suggest watching The Weather Channel's Storm Stories for Tropical Storm Alison.<br /><br />*1/2 out of *****	0
